longitude,latitude,stolen_place,cost,status,hood_num,hood_name,case_num
-79.3569796628127,43.6563849954887,Outside,600,STOLEN,073,Moss Park (73),1110
-79.4007522416375,43.6698121119444,Apartment,2000,STOLEN,095,Annex (95),1272
-79.3996131335267,43.6459268850306,Outside,125,STOLEN,164,Wellington Place (164),1293
-79.3079949533845,43.7064849901425,House,350,STOLEN,054,O'Connor-Parkview (54),78
-79.3639222556057,43.6449622840659,Apartment,1864.44,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.3639222556057,43.6449622840659,Outside,750,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.4316735227742,43.6527371005327,Commercial,200,STOLEN,084,Little Portugal (84),482
-79.4006928346888,43.6547657955563,Outside,600,STOLEN,078,Kensington-Chinatown (78),1237
-79.2974593530994,43.6845587299889,House,500,STOLEN,062,East End-Danforth (62),423
-79.4113775307494,43.6557218986183,Outside,100,STOLEN,080,Palmerston-Little Italy (80),501
-79.4415666195613,43.6585899115494,Outside,3000,STOLEN,171,Junction-Wallace Emerson (171),530
-79.3932779373831,43.6484030875067,Outside,150,STOLEN,164,Wellington Place (164),1293
-79.3936287364987,43.6457618848656,Outside,619.99,STOLEN,164,Wellington Place (164),1293
-79.40306583231,43.6448685849943,Apartment,395,STOLEN,164,Wellington Place (164),1293
-79.3871262492474,43.6711180108967,Outside,520,STOLEN,098,Rosedale-Moore Park (98),641
-79.40199183803,43.6630883053485,Educational,830,STOLEN,079,University (79),1023
-79.4689780132792,43.6374378029095,Apartment,1200,STOLEN,087,High Park-Swansea (87),291
-79.40199183803,43.6630883053485,Educational,2000,STOLEN,079,University (79),1023
-79.1461081935335,43.7989657513127,House,600,STOLEN,143,West Rouge (143),76
-79.3730218485393,43.6425205816242,Apartment,1500,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.2242167744943,43.8044884004337,Educational,400,STOLEN,145,Malvern West (145),29
-79.398802134099,43.6493475884512,Apartment,300,STOLEN,078,Kensington-Chinatown (78),1237
-79.4668390188654,43.6572210391233,Commercial,1100,STOLEN,088,High Park North (88),448
-79.4428677190429,43.64471459533,Other,550,STOLEN,086,Roncesvalles (86),421
-79.3595883607235,43.6566879957917,Outside,2000,STOLEN,073,Moss Park (73),1110
-79.407340830885,43.6415868831134,Outside,3700,STOLEN,162,West Queen West (162),579
-79.3639222556057,43.6449622840659,Apartment,400,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.3841910505493,43.6708037100493,Outside,619,STOLEN,098,Rosedale-Moore Park (98),641
-79.3841910505493,43.6708037100493,Commercial,500,STOLEN,167,Church-Wellesley (167),1053
-79.502044160366,43.5989188591485,Other,599,STOLEN,018,New Toronto (18),136
-79.3841910505493,43.6708037100493,Outside,650,STOLEN,098,Rosedale-Moore Park (98),641
-79.3905872468585,43.6694730093903,Commercial,800,STOLEN,095,Annex (95),1272
-79.4916934889188,43.7656966515457,Outside,300,STOLEN,027,York University Heights (27),265
-79.3871014430776,43.6550077941115,Outside,200,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4037183320925,43.6464649868082,Outside,580,STOLEN,164,Wellington Place (164),1293
-79.3044508346117,43.6656933052124,Outside,1200,STOLEN,070,South Riverdale (70),979
-79.4184244289321,43.6635604088058,Outside,858.72,STOLEN,095,Annex (95),1272
-79.3778924452923,43.6491434882471,Outside,540,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4412655195769,43.6482041982855,House,1000,STOLEN,086,Roncesvalles (86),421
-79.3988276337227,43.6414229805267,Outside,600,STOLEN,164,Wellington Place (164),1293
-79.4319682268828,43.6709560207159,House,500,STOLEN,094,Wychwood (94),202
-79.4027741348853,43.6574366991183,Outside,500,STOLEN,078,Kensington-Chinatown (78),1237
-79.3837284444395,43.6557204948242,Outside,500,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.424051225315,43.6478061923821,Apartment,240,STOLEN,081,Trinity-Bellwoods (81),540
-79.1461081935335,43.7989657513127,House,350,STOLEN,143,West Rouge (143),76
-79.1461081935335,43.7989657513127,House,200,STOLEN,143,West Rouge (143),76
-79.393918936535,43.6465042856079,Commercial,0,STOLEN,164,Wellington Place (164),1293
-79.3918911360349,43.6416388807426,Apartment,1200,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.3961244355825,43.6478539869576,Apartment,2000,STOLEN,164,Wellington Place (164),1293
-79.4188458270501,43.6441696873932,Apartment,929.99,STOLEN,162,West Queen West (162),579
-79.3639222556057,43.6449622840659,Apartment,0,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.4188458270501,43.6441696873932,Apartment,900,STOLEN,162,West Queen West (162),579
-79.3639222556057,43.6449622840659,Apartment,0,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.3855491405765,43.6460531851568,Outside,1300,STOLEN,164,Wellington Place (164),1293
-79.382794450903,43.6701537092574,Commercial,1200,STOLEN,167,Church-Wellesley (167),1053
-79.4228477257161,43.6484131929357,Apartment,600,STOLEN,081,Trinity-Bellwoods (81),540
-79.3827790420346,43.6426342817379,Commercial,0,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.3892119412638,43.6546765937803,Outside,1343,STOLEN,078,Kensington-Chinatown (78),1237
-79.4122042395667,43.6768129228909,Outside,936,STOLEN,096,Casa Loma (96),156
-79.1384583592727,43.7865290653982,Educational,699.95,STOLEN,143,West Rouge (143),76
-79.3504293515346,43.7936257569354,Educational,223,STOLEN,048,Hillcrest Village (48),42
-79.3894835474489,43.669707709559,Outside,300,STOLEN,095,Annex (95),1272
-79.4281440249879,43.6614476099328,Transit,450,STOLEN,080,Palmerston-Little Italy (80),501
-79.4265719244747,43.6515054971899,House,559.99,STOLEN,084,Little Portugal (84),482
-79.3433519765499,43.657433502705,Other,1500,STOLEN,070,South Riverdale (70),979
-79.3670372540428,43.6515436906473,Apartment,4500,STOLEN,073,Moss Park (73),1110
-79.3913966427726,43.6583879974918,Other,NA,STOLEN,078,Kensington-Chinatown (78),1237
-79.3906202447696,43.6636025027063,Educational,1500,STOLEN,169,Bay-Cloverhill (169),780
-79.3558306628846,43.6531537922574,Apartment,0,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.4026111324616,43.6374472769805,Apartment,225,STOLEN,163,Fort York-Liberty Village (163),699
-79.4480269173231,43.6437043960395,Other,1000,STOLEN,086,Roncesvalles (86),421
-79.3558306628846,43.6531537922574,Apartment,1200,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.4026111324616,43.6374472769805,Apartment,225,STOLEN,163,Fort York-Liberty Village (163),699
-79.3913966427726,43.6583879974918,Other,650,STOLEN,078,Kensington-Chinatown (78),1237
-79.3826234441251,43.6529628920665,Other,550,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.5423288230596,43.5947462721205,Transit,100,STOLEN,020,Alderwood (20),50
-79.3913966427726,43.6583879974918,Outside,880,STOLEN,078,Kensington-Chinatown (78),1237
-79.389696452882,43.6773732231097,Transit,1695,STOLEN,098,Rosedale-Moore Park (98),641
-79.3801621473433,43.6576948967987,Educational,300,STOLEN,168,Downtown Yonge East (168),1618
-79.4480269173231,43.6437043960395,Other,2600,STOLEN,086,Roncesvalles (86),421
-79.3754644469109,43.6433094824131,Outside,711.9,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.3558306628846,43.6531537922574,Apartment,3100,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.3763691480583,43.6522536913574,Outside,900,STOLEN,168,Downtown Yonge East (168),1618
-79.375862051124,43.6604365995404,Apartment,400,STOLEN,168,Downtown Yonge East (168),1618
-79.299347987595,43.7835973427637,Educational,100,STOLEN,118,Tam O'Shanter-Sullivan (118),70
-79.4228296257221,43.6412456850773,Apartment,700,STOLEN,084,Little Portugal (84),482
-79.4044445318504,43.6414024819404,Apartment,2000,STOLEN,162,West Queen West (162),579
-79.4419841179249,43.6781154147347,House,2000,STOLEN,092,Corso Italia-Davenport (92),119
-79.4077027307644,43.642906584578,Apartment,1000,STOLEN,162,West Queen West (162),579
-79.3807069451267,43.6521346912383,Commercial,1000,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4465671220802,43.7817431028123,Outside,250,STOLEN,035,Westminster-Branson (35),105
-79.3664915568508,43.6588650979689,Other,600,STOLEN,073,Moss Park (73),1110
-79.3787565471547,43.6543176934214,Other,4000,STOLEN,168,Downtown Yonge East (168),1618
-79.3824699506228,43.6694090085127,Outside,260,STOLEN,167,Church-Wellesley (167),1053
-79.4215527376143,43.7346406703568,Outside,2500,STOLEN,039,Bedford Park-Nortown (39),115
-79.4158953377775,43.6836960227746,Outside,200,STOLEN,096,Casa Loma (96),156
-79.4882180221866,43.6157365426613,Outside,350,STOLEN,161,Humber Bay Shores (161),338
-79.4412201682725,43.7293736523118,Outside,700,STOLEN,032,Englemount-Lawrence (32),148
-79.5147305161365,43.7672126887093,Educational,100,STOLEN,024,Black Creek (24),62
-79.4018171352701,43.6576337993323,Outside,1200,STOLEN,078,Kensington-Chinatown (78),1237
-79.3562115792855,43.6733670313572,Outside,100,STOLEN,068,North Riverdale (68),286
-79.3809129463861,43.6563247954285,Outside,400,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3918736360407,43.6376516767554,Outside,500,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.4059338415951,43.6751010190781,Outside,600,STOLEN,095,Annex (95),1272
-79.3558306628846,43.6531537922574,Apartment,0,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.3871542461807,43.6643698034735,Outside,2300,STOLEN,169,Bay-Cloverhill (169),780
-79.4171880294335,43.6638281086613,Apartment,350,STOLEN,080,Palmerston-Little Italy (80),501
-79.3797119440793,43.6473301864338,Outside,569.05,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.501132758023,43.599699262101,House,400,STOLEN,018,New Toronto (18),136
-79.3558306628846,43.6531537922574,Apartment,300,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.3899764377768,43.6437026828064,Outside,10000,STOLEN,164,Wellington Place (164),1293
-79.501132758023,43.599699262101,House,700,STOLEN,018,New Toronto (18),136
-79.3871199403878,43.6499020890057,Outside,1400,STOLEN,164,Wellington Place (164),1293
-79.2961202540878,43.6848457300526,Other,0,STOLEN,062,East End-Danforth (62),423
-79.3936287364987,43.6457618848656,Commercial,875,STOLEN,164,Wellington Place (164),1293
-79.3680831991358,43.6999234757433,House,500,STOLEN,056,Leaside-Bennington (56),251
-79.4483793153155,43.7534360843043,Outside,1500,STOLEN,034,Bathurst Manor (34),64
-79.3867607489655,43.6702328098251,Outside,862,STOLEN,167,Church-Wellesley (167),1053
-79.3874030485952,43.6701046097676,Commercial,379.99,STOLEN,095,Annex (95),1272
-79.5393668355094,43.5931434699594,Commercial,720,STOLEN,019,Long Branch (19),163
-79.3290411985588,43.6605476442648,Commercial,3800,STOLEN,063,The Beaches (63),382
-79.4483793153155,43.7534360843043,Outside,1500,UNKNOWN,034,Bathurst Manor (34),64
-79.5449214624411,43.5905413625017,Outside,500,STOLEN,019,Long Branch (19),163
-79.4184244289321,43.6635604088058,Transit,850,STOLEN,095,Annex (95),1272
-79.3774550801603,43.7084853422147,Other,1500,STOLEN,099,Mount Pleasant East (99),207
-79.4093329392764,43.6742578192207,Outside,1200,STOLEN,095,Annex (95),1272
-79.4093329392764,43.6742578192207,Outside,1200,STOLEN,095,Annex (95),1272
-79.3988276337227,43.6414229805267,Apartment,600,STOLEN,164,Wellington Place (164),1293
-79.3870612565202,43.6784483264421,House,800,STOLEN,098,Rosedale-Moore Park (98),641
-79.3320365324183,43.6952382074001,House,800,STOLEN,058,Old East York (58),44
-79.498305872342,43.6920471740512,House,0,STOLEN,115,Mount Dennis (115),34
-79.3454556762793,43.6598590061373,Outside,499,STOLEN,070,South Riverdale (70),979
-79.3454556762793,43.6598590061373,Outside,0,STOLEN,070,South Riverdale (70),979
-79.250159613925,43.7158672016016,House,1500,STOLEN,123,Cliffcrest (123),42
-79.3454556762793,43.6598590061373,Other,299,STOLEN,070,South Riverdale (70),979
-79.545564658638,43.590936463687,Transit,1000,STOLEN,019,Long Branch (19),163
-79.3694984547727,43.6586558977596,Outside,600,STOLEN,073,Moss Park (73),1110
-79.4821194185036,43.6655876575872,Apartment,750,STOLEN,090,Junction Area (90),220
-79.4227601161714,43.6941177874139,Apartment,0,STOLEN,101,Forest Hill South (101),124
-79.3314122656217,43.7931089671905,Outside,475,STOLEN,147,L'Amoreaux West (147),58
-79.4832566169098,43.6205077773808,Apartment,700,STOLEN,161,Humber Bay Shores (161),338
-79.4074807379547,43.6681954125707,Other,1000,STOLEN,095,Annex (95),1272
-79.4607287217384,43.7538804159351,Outside,500,STOLEN,034,Bathurst Manor (34),64
-79.3873986072404,43.7712408911539,Other,1000,STOLEN,052,Bayview Village (52),165
-79.545564658638,43.590936463687,Transit,0,STOLEN,019,Long Branch (19),163
-79.3996131335267,43.6459268850306,Outside,400,STOLEN,164,Wellington Place (164),1293
-79.3403340877321,43.6651520316829,Outside,650,STOLEN,070,South Riverdale (70),979
-79.3398007902156,43.6666661378936,House,399.99,STOLEN,070,South Riverdale (70),979
-79.4567394078236,43.7516584868986,Outside,300,STOLEN,034,Bathurst Manor (34),64
-79.5062978621653,43.6032604396643,Outside,125,STOLEN,018,New Toronto (18),136
-79.4825858453728,43.7290717480449,Outside,0,STOLEN,155,Downsview (155),67
-79.3696000939856,43.7068835608293,Educational,790,STOLEN,056,Leaside-Bennington (56),251
-79.3763604501496,43.6585104976143,Other,1140,STOLEN,073,Moss Park (73),1110
-79.3103353300342,43.6677339990095,Outside,500,STOLEN,063,The Beaches (63),382
-79.5444630725603,43.6000553835951,Apartment,700,STOLEN,020,Alderwood (20),50
-79.2875857529313,43.6726407404229,Transit,564.99,STOLEN,063,The Beaches (63),382
-79.357067879438,43.674261733115,Outside,600,STOLEN,068,North Riverdale (68),286
-79.3845627472281,43.6649204040241,Outside,NA,STOLEN,169,Bay-Cloverhill (169),780
-79.4023885325358,43.6431924830925,Apartment,2900,STOLEN,164,Wellington Place (164),1293
-79.5428237446012,43.5923154672073,Transit,1500,STOLEN,019,Long Branch (19),163
-79.4063837384784,43.6684168124264,Apartment,0,STOLEN,095,Annex (95),1272
-79.3935349444371,43.667256507135,Outside,519.8,STOLEN,169,Bay-Cloverhill (169),780
-79.3855491405765,43.6460531851568,Outside,649.99,STOLEN,164,Wellington Place (164),1293
-79.3785251448705,43.6483861874898,Commercial,0,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4117914347889,43.6666231112735,Transit,0,STOLEN,095,Annex (95),1272
-79.3895188524168,43.6769501218638,Transit,320,STOLEN,098,Rosedale-Moore Park (98),641
-79.384101241384,43.6491840882877,Outside,2000,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4158953377775,43.6836960227746,Outside,0,STOLEN,096,Casa Loma (96),156
-79.5065924964388,43.6484192739066,Transit,450,STOLEN,015,Kingsway South (15),105
-79.3466150216221,43.7032343898983,Apartment,149.99,STOLEN,055,Thorncliffe Park (55),115
-79.3530535698659,43.6620511035086,Other,549.99,STOLEN,070,South Riverdale (70),979
-79.3859815448017,43.6590599981638,Other,1700,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3945331381983,43.6536682931924,Commercial,0,STOLEN,078,Kensington-Chinatown (78),1237
-79.5009126110199,43.7633461738127,Commercial,500,STOLEN,027,York University Heights (27),265
-79.3928455357167,43.6405596796634,Outside,530,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.4158953377775,43.6836960227746,Outside,0,STOLEN,096,Casa Loma (96),156
-79.4012943376724,43.6613182033541,Educational,380,STOLEN,079,University (79),1023
-79.379145444457,43.6460476851513,Commercial,4182.66,RECOVERED,170,Yonge-Bay Corridor (170),2141
-79.463699515558,43.6538924222902,Outside,2666,STOLEN,087,High Park-Swansea (87),291
-79.255869010114,43.7177655007115,Transit,500,STOLEN,122,Birchcliffe-Cliffside (122),119
-79.4942328263948,43.6150686131861,House,220,STOLEN,160,Mimico-Queensway (160),187
-79.3241135273455,43.6794106033509,House,750,STOLEN,065,Greenwood-Coxwell (65),343
-79.404518238336,43.6665328098959,Outside,1350,STOLEN,079,University (79),1023
-79.4262852282205,43.6787779168632,Apartment,0,STOLEN,094,Wychwood (94),202
-79.3501386711365,43.6595845999164,Apartment,795,STOLEN,070,South Riverdale (70),979
-79.3993358386822,43.6617253033855,Outside,0,STOLEN,079,University (79),1023
-79.362735059712,43.6594305985343,Apartment,800,STOLEN,072,Regent Park (72),329
-79.3530535698659,43.6620511035086,Other,549,STOLEN,070,South Riverdale (70),979
-79.4023885325358,43.6431924830925,Apartment,3000,STOLEN,164,Wellington Place (164),1293
-79.4139616286781,43.6386707802279,Apartment,625,STOLEN,163,Fort York-Liberty Village (163),699
-79.4298942999899,43.7000549691413,Apartment,800,STOLEN,106,Humewood-Cedarvale (106),229
-79.3807069451267,43.6521346912383,Outside,800,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4037183320925,43.6464649868082,Outside,1000,STOLEN,162,West Queen West (162),579
-79.4121923292679,43.6494427925244,House,866,STOLEN,081,Trinity-Bellwoods (81),540
-79.3827792420345,43.6396087780257,Outside,800,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.4139656286768,43.6451995878765,Outside,700,STOLEN,081,Trinity-Bellwoods (81),540
-79.4139616286781,43.6386707802279,Apartment,323,STOLEN,163,Fort York-Liberty Village (163),699
-79.5436346365342,43.593213969096,Transit,100,STOLEN,020,Alderwood (20),50
-79.3820870470184,43.6605697996736,Commercial,600,STOLEN,168,Downtown Yonge East (168),1618
-79.3328025963862,43.6626795421716,Other,1062,STOLEN,070,South Riverdale (70),979
-79.3807069451267,43.6521346912383,Outside,800,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4165977277994,43.6411118829918,Outside,540,STOLEN,162,West Queen West (162),579
-79.3961244355825,43.6478539869576,Apartment,6000,STOLEN,164,Wellington Place (164),1293
-79.3720685514929,43.6539564930602,Outside,500,STOLEN,073,Moss Park (73),1110
-79.3989709401601,43.6654293069678,Educational,2000,STOLEN,079,University (79),1023
-79.3824117428642,43.6517566908603,Outside,700,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3986040429929,43.7080030010993,Outside,600,STOLEN,100,Yonge-Eglinton (100),198
-79.3728354505733,43.6527314918352,Outside,2500,STOLEN,073,Moss Park (73),1110
-79.40199183803,43.6630883053485,Educational,NA,STOLEN,079,University (79),1023
-79.3827009420866,43.6394490778127,Outside,3187,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.4228296257221,43.6412456850773,Apartment,1200,STOLEN,084,Little Portugal (84),482
-79.3983978341988,43.6468642859679,Apartment,1500,STOLEN,164,Wellington Place (164),1293
-79.3902748387533,43.6478486869523,Commercial,1500,STOLEN,164,Wellington Place (164),1293
-79.5576571903105,43.6182424119336,Commercial,500,STOLEN,159,Etobicoke City Centre (159),155
-79.4223790258723,43.6434863874626,Outside,587,STOLEN,084,Little Portugal (84),482
-79.4094638248602,43.717776974144,Educational,0,STOLEN,103,Lawrence Park South (103),136
-79.4216322261212,43.6414883849893,Outside,700,STOLEN,084,Little Portugal (84),482
-79.3820870470184,43.6605697996736,Outside,0,STOLEN,168,Downtown Yonge East (168),1618
-79.3569796628127,43.6563849954887,Commercial,120,STOLEN,073,Moss Park (73),1110
-79.3827009420866,43.6394490778127,Outside,1631.15,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.3874030485952,43.6701046097676,Outside,600,STOLEN,095,Annex (95),1272
-79.3743374529688,43.6629221020259,Commercial,700,STOLEN,071,Cabbagetown-South St.James Town (71),565
-79.3911884545533,43.7111331085345,Educational,499,STOLEN,099,Mount Pleasant East (99),207
-79.3745305508885,43.657067296171,Outside,120,STOLEN,168,Downtown Yonge East (168),1618
-79.3902748387533,43.6478486869523,Apartment,1700,STOLEN,164,Wellington Place (164),1293
-79.3534752685335,43.6606851011583,Other,850,STOLEN,070,South Riverdale (70),979
-79.3479736756572,43.6625999093759,House,600,STOLEN,070,South Riverdale (70),979
-79.3983978341988,43.6468642859679,Apartment,2250,STOLEN,164,Wellington Place (164),1293
-79.4223278179585,43.6930511900519,Outside,200,STOLEN,101,Forest Hill South (101),124
-79.3538823689474,43.6619165029326,Outside,1000,STOLEN,070,South Riverdale (70),979
-79.40132573289,43.635210774414,Outside,1200,STOLEN,163,Fort York-Liberty Village (163),699
-79.3631728609895,43.662788301892,Outside,NA,UNKNOWN,071,Cabbagetown-South St.James Town (71),565
-79.3662733574343,43.6601069992107,Apartment,2200,STOLEN,072,Regent Park (72),329
-79.3861550619143,43.7121610162029,House,550,STOLEN,099,Mount Pleasant East (99),207
-79.5022543604424,43.5994348573075,House,3500,STOLEN,018,New Toronto (18),136
-79.379033751928,43.6679305070342,Other,3000,STOLEN,074,North St.James Town (74),486
-79.418309234934,43.6832234202783,Apartment,1000,STOLEN,094,Wychwood (94),202
-79.4097765300731,43.6438737858825,House,400,STOLEN,162,West Queen West (162),579
-79.3861550619143,43.7121610162029,House,1000,STOLEN,099,Mount Pleasant East (99),207
-79.4494922168347,43.6537366078048,Outside,299,STOLEN,086,Roncesvalles (86),421
-79.3682473531458,43.6512728903765,Apartment,1000,STOLEN,073,Moss Park (73),1110
-79.4470037176642,43.641070292864804,House,350,STOLEN,086,Roncesvalles (86),421
-79.3809129463861,43.6563247954285,Educational,250,STOLEN,168,Downtown Yonge East (168),1618
-79.4216322261212,43.6414883849893,Outside,999,STOLEN,084,Little Portugal (84),482
-79.3359773153844,43.6797280863075,House,1000,STOLEN,069,Blake-Jones (69),140
-79.3672487587739,43.6661600052637,Outside,900,STOLEN,071,Cabbagetown-South St.James Town (71),565
-79.3874030485952,43.6701046097676,Commercial,200,STOLEN,095,Annex (95),1272
-79.4793271964325,43.7825495580957,Outside,200,STOLEN,027,York University Heights (27),265
-79.3787232781983,43.7082272402253,Other,4999,STOLEN,099,Mount Pleasant East (99),207
-79.3662733574343,43.6601069992107,Apartment,1800,STOLEN,072,Regent Park (72),329
-79.323942768259,43.7807186278771,House,150,STOLEN,147,L'Amoreaux West (147),58
-79.5308366982488,43.7418063726721,Commercial,250,STOLEN,022,Humbermede (22),26
-79.4052570315796,43.6433949842511,Commercial,1000,STOLEN,162,West Queen West (162),579
-79.5308366982488,43.7418063726721,Commercial,120,STOLEN,022,Humbermede (22),26
-79.3860928455999,43.6615659006696,Commercial,200,STOLEN,169,Bay-Cloverhill (169),780
-79.3011073510694,43.6857647274266,Transit,529.99,STOLEN,062,East End-Danforth (62),423
-79.406015732096,43.6523100936331,Outside,399.99,STOLEN,081,Trinity-Bellwoods (81),540
-79.5500282864179,43.5978917803996,House,200,STOLEN,020,Alderwood (20),50
-79.406015732096,43.6523100936331,Outside,399.99,STOLEN,081,Trinity-Bellwoods (81),540
-79.379357949273,43.6618755009793,Outside,200,STOLEN,167,Church-Wellesley (167),1053
-79.4394835201709,43.644444693932,House,1000,STOLEN,086,Roncesvalles (86),421
-79.3023762525154,43.6926403172507,Apartment,450,STOLEN,061,Taylor-Massey (61),121
-79.3809129463861,43.6563247954285,Outside,1900,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.5319644586812,43.5897627669919,Outside,220,STOLEN,019,Long Branch (19),163
-79.4097475334509,43.6615215047562,House,1499,STOLEN,080,Palmerston-Little Italy (80),501
-79.509661117744,43.7751769884433,Educational,305.09,STOLEN,027,York University Heights (27),265
-79.3934473674191,43.6916161493671,Apartment,733.36,STOLEN,099,Mount Pleasant East (99),207
-79.3206515398967,43.6914429168904,House,350,STOLEN,059,Danforth East York (59),120
-79.3883462603362,43.7100871166596,Apartment,1150,STOLEN,099,Mount Pleasant East (99),207
-79.3021026524874,43.6920092183938,Other,400,STOLEN,061,Taylor-Massey (61),121
-79.3405895843192,43.6622735216002,Apartment,0,STOLEN,070,South Riverdale (70),979
-79.3961244355825,43.6478539869576,Apartment,100,STOLEN,164,Wellington Place (164),1293
-79.386095940456,43.6473934864971,Outside,700,STOLEN,164,Wellington Place (164),1293
-79.5153054517752,43.7003542640959,Transit,655.39,STOLEN,113,Weston (113),90
-79.4097475334509,43.6615215047562,House,2500,STOLEN,080,Palmerston-Little Italy (80),501
-79.3868646403818,43.6492501883538,Outside,464.26,STOLEN,164,Wellington Place (164),1293
-79.3811978464282,43.6570208961247,Commercial,1200,STOLEN,168,Downtown Yonge East (168),1618
-79.3721486545822,43.6633847024884,Commercial,1200,STOLEN,071,Cabbagetown-South St.James Town (71),565
-79.3934473674191,43.6916161493671,Apartment,688.17,STOLEN,099,Mount Pleasant East (99),207
-79.3818767469876,43.6600568991606,Outside,200,STOLEN,168,Downtown Yonge East (168),1618
-79.4220365274655,43.662772609222,Outside,190,STOLEN,172,Dovercourt Village (172),356
-79.4328634223776,43.6428065900871,Apartment,800,STOLEN,086,Roncesvalles (86),421
-79.3723764526907,43.6581656972694,Apartment,500,STOLEN,073,Moss Park (73),1110
-79.5587383876046,43.6083747046646,Commercial,500,STOLEN,159,Etobicoke City Centre (159),155
-79.4513008163532,43.6393367919858,Outside,240,STOLEN,087,High Park-Swansea (87),291
-79.314070542307,43.6854035230126,Commercial,600,STOLEN,066,Danforth (66),268
-79.4294956235001,43.6487544949125,Apartment,600,STOLEN,084,Little Portugal (84),482
-79.398221034039,43.6432729823767,Outside,400,STOLEN,164,Wellington Place (164),1293
-79.4017565327464,43.6383870778458,Apartment,299,STOLEN,163,Fort York-Liberty Village (163),699
-79.4195516272124,43.6595286051496,Apartment,150,STOLEN,080,Palmerston-Little Italy (80),501
-79.4894656250497,43.7574382673358,Commercial,178,STOLEN,027,York University Heights (27),265
-79.4489862197811,43.669718823896,Outside,519.99,STOLEN,171,Junction-Wallace Emerson (171),530
-79.4041248355543,43.6607943030815,Outside,1000,STOLEN,079,University (79),1023
-79.3944919357787,43.6444415835453,Commercial,250,STOLEN,164,Wellington Place (164),1293
-79.4489862197811,43.669718823896,Outside,519.99,STOLEN,171,Junction-Wallace Emerson (171),530
-79.3370449230565,43.734540116384,House,1000,STOLEN,042,Banbury-Don Mills (42),85
-79.3741298478007,43.6492587883624,Apartment,2850.31,STOLEN,168,Downtown Yonge East (168),1618
-79.4832566169098,43.6205077773808,Outside,1800,STOLEN,161,Humber Bay Shores (161),338
-79.4588029140745,43.6549650134828,Outside,500,STOLEN,088,High Park North (88),448
-79.3778790513714,43.6652129043166,Outside,200,STOLEN,071,Cabbagetown-South St.James Town (71),565
-79.3858482454299,43.6608113999152,Apartment,400,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3751490492228,43.6533070924108,Outside,0,STOLEN,168,Downtown Yonge East (168),1618
-79.4023944325338,43.6367617761937,Outside,789.87,STOLEN,163,Fort York-Liberty Village (163),699
-79.3011073510694,43.6857647274266,Transit,400,STOLEN,062,East End-Danforth (62),423
-79.4827556167874,43.6209418801877,Apartment,1600,STOLEN,160,Mimico-Queensway (160),187
-79.4031609347307,43.6573596990392,Outside,35,STOLEN,078,Kensington-Chinatown (78),1237
-79.4827556167874,43.6209418801877,Apartment,2800,STOLEN,160,Mimico-Queensway (160),187
-79.3875519495486,43.6721601121904,Apartment,2000,STOLEN,095,Annex (95),1272
-79.5404939833746,43.6831890776507,Other,800,STOLEN,007,Willowridge-Martingrove-Richview (7),39
-79.3858482454299,43.6608113999152,Apartment,400,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.481349115956,43.6458897431208,House,289,STOLEN,087,High Park-Swansea (87),291
-79.3895188524168,43.6769501218638,Transit,500,STOLEN,098,Rosedale-Moore Park (98),641
-79.411367129543,43.6473514899227,House,1200,STOLEN,081,Trinity-Bellwoods (81),540
